tkr year	-0.05625	-0.04625	
tkr yep	0.877068182	0.911545455	
tkr yes	1.958222222	1.993777778	
tkr yet	-0.4	-0.1353	
tkr you	0.213652174	0.233327586	
tl 's	-1.574769231	-1.550153846	
tl and	-0.208478261	-0.183217391	
tl at	-0.610153846	-0.591692308	
tl be	-1.040181818	-0.822	
tl from	-1.074936747	-0.735086957	
tl	-0.000793249	-0.964125	
tl of	0.09626087	0.127565217	
tl re	0.698947368	0.766615385	
tl resistance	-1.353529412	-1.33	
tl sup	1.41906383	1.503208333	
tmr	0.475043478	0.34125	
tmrw	1.065987179	0.913382716	
tmw	2.857	1.774611111	
tNUM	-0.294081081	-0.31248	
tNUM num	-0.360111111	-0.344166667	
tnx	-0.364897638	-0.370875	
to $	0.818181818	0.855454545	
to a	-0.095651891	-0.153928571	
to above	1.941	1.941	
to accelerate	-1.225	-1.201083333	
to accumulate	2.775	3.056	
to act	3.367310861	3.069774908	
to add	1.367042553	0.55452381	
to all	0.816917197	0.814566038	
to allow	1.428142857	1.61	
to always	-0.279	-0.265333333	
to another	-0.001263158	0.1632	
to answer	2.315	1.430625	
to any	-0.2471875	-0.231318182	
to apex	-0.4024	-0.3864	
to apple	0.67284	0.84162963	
to area	0.4304	0.4624	
to argue	-0.198153846	-0.198153846	
to around	-0.565902439	-0.547902439	
to ask	0.976521739	1.238461538	
to assist	1.941	1.941	
to at	-0.047671233	-0.061065789	
to attract	-1.814189189	-1.846684211	
to average	1.9	2.356	
to avoid	-0.783219512	-0.810214286	
to b	0.071470588	-0.214666667	
to bail	-2.165333333	-2.239736842	
to bash	0.818181818	1.073538462	
to bbNUM	1.941	1.941	
to be	-0.139556564	-0.129673469	
to begin	-0.112863636	-0.120521739	
to better	-0.1545	-0.1422	
to big	-0.4128	-0.411833333	
to blast	2.016	2.163	
to blow	1.19	0.94325	
to book	-0.260952381	-0.245333333	
to boot	0.150416667	0.182083333	
to borrow	-0.597857143	-1.1952	
to breach	-1.358823529	-1.332294118	
to break	0.805383457	-0.177090909	
to bring	-0.553394737	-0.41395	
to bull	-0.4548	-0.509384615	
to bust	2.379255319	2.47277551	
to c	-0.145866667	-0.20125	
to capture	-0.087428571	-0.076	
to cash	-0.374615385	-0.385392857	
to celebrate	-0.158	-0.158	
to challenge	1.325892857	0.991964286	
to channel	-0.522941176	-0.433222222	
to check	-0.14568	-0.08875	
to choose	-1.1202	-1.1202	
to clarify	-0.829777778	-0.829777778	
to close	-0.122235699	-0.279857143	
to come	-0.223012048	0.06975	
to comment	0.818181818	0.398538462	
to compete	-0.610153846	-0.5184375	
to complete	-0.61734375	-0.579283582	
to cont	-0.167352941	-0.155588235	
to continue	-0.082002717	-0.153164894	
to convince	-0.664545455	-0.669692308	
to cool	1.9	1.941	
to correct	-1.1375	-1.20232	
to crack	-1.491226415	-1.442481481	
to crash	-1.73	-1.665125	
to create	0.411515152	0.581142857	
to current	-0.604038687	-0.713842105	
to date	-0.23975	-0.264363636	
to dec	-0.289285714	-0.275	
to define	0.5175625	0.2136875	
to destroy	0.923636364	1.251692308	
to develop	-0.588	-0.560848485	
to down	-1.558	-1.530666667	
to downside	-5.532351648	-5.227304348	
to drop	-1.724386139	-1.770226415	
to each	0.191666667	0.191666667	
to early	-0.0918	-0.0798	
to earnings	0.673327586	0.802163934	
to earth	-1.678125	-1.51375	
to easy	-0.203214286	-0.3004	
to eat	0.632666667	0.6358	
to end	-0.34336	-0.341153846	
to enter	0.428392638	0.392065868	
to entry	-0.979733333	-0.957866667	
to even	-0.115428571	-0.165083333	
to everyone	0.202307692	0.233076923	
to exist	1.385454545	0.96	
to exit	-0.898666667	-0.907941176	
to expand	1.372	1.210714286	
to expect	-0.6685	-0.448038462	
to explain	1.076666667	0.428592593	
to explode	2.880955224	2.540895522	
to extend	0.260217391	0.073625	
to fade	-1.865756098	-1.889833333	
to fail	-2.211	-1.866352941	
to fall	-3.355625	-0.156727273	
to far	-1.040181818	-0.737	
to feel	-0.340125	-0.192352941	
to figure	0.395185185	0.608064516	
to fill	-0.215229391	-0.165769231	
to financial	2.9	1.860125	
to find	-0.278921739	-0.132615385	
to fire	-0.636066667	-0.616933333	
to fix	0.040444444	0.178888889	
to flag	1.751428571	1.78952381	
to focus	1.1495	1.24752	
to follow	-0.196392857	0.345333333	
to for	-0.1545	-0.1422	
to force	1.480736842	0.9171	
to former	0.740909091	0.740909091	
to free	-0.5848	-0.5688	
to Friday	0.632666667	0.6682	
to fruition	-3.683555556	-2.8152	
to fund	-0.129272727	-0.129272727	
to gain	2.130820313	1.204848485	
to give	-0.09611236	0.516214286	
to green	1.745945946	1.501368421	
to grow	2.230609756	1.0545	
to have	0.24930131	0.439681818	
to hear	1.078	0.90215873	
to hedge	-0.34375	-0.286421053	
to hell	-0.661	-0.521538462	
to here	-0.140454545	-0.198153846	
to hit	-0.264421488	-0.233709677	
to I	-0.067544307	-0.074361702	
to impress	1.036615385	1.073538462	
to increase	0.832571429	0.868	
to infinity	-1.4178	-1.3932	
to initiate	-0.427777778	-0.410421053	
to invest	1.23995122	1.037212766	
to it	0.228604515	0.306	
to jan	1.465846154	1.548923077	
to January	0.012571429	0.2848	
to join	0.686808511	0.67284	
to July	-0.285416667	-0.268333333	
to last	-0.324108696	-0.335195652	
to left	-1.102230769	-1.080692308	
to let	0.621209302	0.448085106	
to life	1.694318182	1.7325	
to lift	1.134714286	1.172785714	
to lighten	-0.5968	-0.372	
to like	1.631854839	2.120791667	
to line	2.288484848	2.371147059	
to listen	0.825	0.862583333	
to load	1.046886792	1.0396	
to lod	-1.161	-1.161	
to look	-0.301714286	-0.413894737	
to love	-0.347775862	-0.291836066	
to low	-1.292307692	-1.077925926	
to ma	-1.010692308	-0.989153846	
to maintain	-0.463222222	-0.479586207	
to major	0.704545455	0.740909091	
to manipulate	-0.529166667	-0.669692308	
to many	-0.322666667	-0.1092	
to march	-0.0765	-0.03975	
to market	0.462486486	0.570947368	
to may	-1.3194	-1.2954	
to meet	-0.4024	-0.334956522	
to mention	-0.201470588	0.021434783	
to mid	-0.211333333	-0.1562	
to miss	-0.007272727	0.69888	
to more	-0.193723404	-0.180638298	
to move	2.313198895	-0.1724	
to much	-0.176571429	-0.3525	
to myself	-0.322	-0.322	
to need	-0.4024	-0.289454545	
to new	5.136365729	0.3672	
to nibble	0.937846154	0.974769231	
to note	-0.156285714	-0.070933333	
to notice	-0.156	-0.156	
to now	-0.303448276	-0.257033333	
to num	-0.05283218	-0.108777437	
to NUMday	-0.249090909	-0.234181818	
to NUMm	2.016	2.263	
to occur	-0.566571429	-0.306	
to offer	-0.434210526	-0.287560976	
to old	0.713125	0.713125	
to only	-0.129272727	-0.129272727	
to open	-0.546707547	-0.480779817	
to over	2.1990625	2.327272727	
to oversold	-0.365818182	-0.512083333	
to papa	-0.365076923	-0.346615385	
to pass	1.433026698	1.426911765	
to people	0.040444444	0.291272727	
to perform	2.315	2.443	
to place	-0.0455	-0.104	
to plan	-0.316	-0.256666667	
to position	2.223740355	1.521906977	
to positive	2.485	2.526	
to power	2.708	2.748	
to predict	-0.476666667	-0.522222222	
to price	1.405733333	1.457934426	
to print	-0.393652174	-0.4064	
to produce	-0.228272727	-0.057	
to profit	0.632923077	0.474785714	
to protect	-0.110181818	-0.107673913	
to prove	-0.677416667	-0.5918	
to provide	-0.228333333	-0.14426087	
to pullback	-0.801	-0.781	
to punch	1.9	1.941	
to purchase	1.227333333	1.3528125	
to question	-0.36225	-0.36225	
to re-enter	-0.217195122	-0.290714286	
to read	0.529553571	0.6004375	
to reality	-1.315928571	-1.315	
to really	-0.05625	-0.08875	
to rebuild	-2.075636364	-2.046545455	
to recent	2.098068966	2.233	
to red	-2.040923077	-2.159285714	
to reduce	-0.387	-0.325125	
to reenter	-0.061363636	-0.050454545	
to regain	-0.233538462	-0.220923077	
to release	0.593666667	0.794117647	
to reload	-0.276947368	-0.2211	
to remember	0.4504	0.2256	
to replace	-0.8425	-0.578375	
to resist	1.386	1.424266667	
to resolve	-0.372428571	-0.356321429	
to respect	1.1495	1.186166667	
to resume	-0.151384615	-0.1221	
to retest	-0.325315789	-0.310210526	
to retrace	-0.892058824	-0.870352941	
to return	-0.501428571	-0.3968	
to revisit	-1.059444444	-1.037222222	
to rip	2.650545455	2.739848101	
to rise	0.752054795	0.726986301	
to rNUM	1.968612245	2.006163265	
to rock	2.600756757	2.639675676	
to roll	-1.341544118	-1.23	
to rollover	-3.348857143	-2.7608	
to rule	2.222	2.526	
to rumble	1.221071429	1.259142857	
to run	3.02965651	2.957680441	
to safety	-1.201083333	-1.201083333	
to save	-0.374709677	-0.590171429	
to say	0.009150289	-0.351857143	
to scalp	-0.228333333	-0.214666667	
to scare	0.546	0.698571429	
to see	0.486411882	-0.144375	
to send	-0.101	-0.091	
to sept	0.364692308	0.398538462	
to shine	1.31175	1.398833333	
to shoot	0.0984	0.293176471	
to shorts	-1.803791567	-0.88	
to signal	-1.26	-1.17075	
to slide	-3.767272727	-3.730909091	
to sNUM	-1.335428571	-0.967	
to soil	-4.47375	-4.43625	
to some	0.856896552	0.934266667	
to something	0.566222222	0.841947368	
to speak	-0.368866667	-0.3012	
to spend	0.931333333	0.533538462	
to spike	1.397647059	1.514888889	
to st	2.315	2.443	
to step	-0.237575758	-0.225194444	
to still	0.466266667	0.59325	
to stock	0.637185185	0.768965517	
to stop	-0.175319149	0.1155	
to strike	-1.6541	-1.6254	
to struggle	-5.014055556	-5.020135135	
to suck	-3.044117647	-3.081176471	
to surge	2.016	2.056	
to surprise	0.724444444	0.724444444	
to sustain	-1.13465	-1.1715	
to swing	0.203612903	0.168606061	
to switch	-0.299368421	-0.446869565	
to tag	-0.621666667	-0.604583333	
to tank	-2.167130435	-1.928083333	
to tell	-0.19692	-0.241214286	
to test	-0.397768385	-0.344035135	
to the	-0.098691612	-0.183555556	
to they	0.36503492	2.154	
to this	0.799039709	-0.1855	
to those	0.348583333	2.154	
to throw	-0.146785714	-0.277647059	
to time	0.374217391	0.56952	
to tkr	0.095646809	0.07037037	
to tl	-0.636666667	-0.617142857	
to	0.003966573	-0.039914743	
to to	0.063947368	-0.055636364	
to touch	-0.500076923	-0.806193548	
to trading	-0.485894737	-0.424	
to trend	1.712864865	1.481256637	
to trim	-0.279	-0.265333333	
to under	-0.49	-0.474	
to unload	-2.875764706	-3.000941176	
to update	-0.512083333	-0.512083333	
to upper	1.202285714	1.28	
to visit	-0.886842105	-0.937894737	
to want	-0.279	-0.3	
to we	-0.070651002	-0.098795455	
to weekly	-0.707	-0.687866667	
to why	-0.501428571	-0.3968	
to win	1.865347826	1.78572	
to work	-0.288248705	-0.256020202	
to worry	1.154125	1.151076923	
to write	0.9468	0.646	
toast for	-2.965833333	-2.9325	
toast	-2.869826087	-2.875034483	
tock	0.2505	0.267	
today 's	0.375356518	0.198257143	
today $	-0.184736842	-0.214666667	
today ~	2.839	2.879	
today action	-0.36645	-0.530181818	
today after	2.090789474	2.140803922	
today also	0.724444444	0.724444444	
today and	0.688583371	0.660408163	
today as	0.614068966	0.670468085	
today back	1.4025	1.441222222	
today before	1.236363636	1.272727273	
today but	1.84207619	-0.03065625	
today by	-0.672428571	-0.609428571	
today do	1.134714286	1.172785714	
today for	1.028573913	1.027551724	
today from	3.062942308	3.102173077	
today gap	1.029416667	1.066083333	
today have	-0.2140625	-0.20125	
today head	2.016	2.056	
today hold	2.123	2.163	
today idea	2.403	2.443	
today in	0.967691489	0.948857143	
today it	0.59	0.74523913	
today	0.591948243	0.016589544	
today not	-1.477636364	-1.477636364	
today now	2.315	2.526	
today num	1.575736842	1.126538462	
today of	0.678125	0.713125	
today off	2.708	2.748	
today on	1.759045586	1.698503876	
today post	-1.4178	-1.3932	
today right	0.740909091	0.740909091	
today run	1.9	1.941	
today should	1.029416667	1.066083333	
today since	2.454861111	2.49375	
today so	1.313322034	1.43883871	
today though	0.825	1.1788	
today to	1.892972973	1.666736842	
today too	1.042785714	1.079928571	
today trade	-0.37725	-0.36225	
today up	2.403	2.443	
today w	-0.338571429	-0.452	
toe	-0.02025	0.071117647	
together	0.167676008	0.052137931	
together with	0.825	0.862583333	
toilet	-0.9996	-0.92475	
tolerance	0.0744	0.0744	
tom	-0.133620253	-0.09065	
tomm	0.273272727	0.554727273	
tommorow	-0.757	-0.822	
tommorow	-0.497	-0.436058824	
tommorrow	0.842416667	0.862583333	
tomo	-0.1776	-0.03975	
tomor	0.072333333	0.072333333	
tomorow	0.645	0.784166667	
tomorrow 's	0.169209302	0.256931818	
tomorrow and	0.198679245	0.132857143	
tomorrow as	-0.320117647	-0.347789474	
tomorrow at	1.080870968	1.116580645	
tomorrow be	0.120615385	0.177907692	
tomorrow before	-0.09075	-0.0805	
tomorrow but	-0.577272727	-0.885230769	
tomorrow could	-0.688615385	-0.669692308	
tomorrow for	0.803674419	0.898181818	
tomorrow if	0.78	0.856266667	
tomorrow imo	-1.6254	-1.6254	
tomorrow look	-0.9535	-0.747272727	
tomorrow morning	0.31902	0.289058824	
tomorrow	0.084626464	-0.0663375	
tomorrow num	0.356	0.4208	
tomorrow tkr	0.3448	0.200837209	
tomorrow to	0.093081081	0.154378378	
tomorrow we	0.09225	0.12225	
tomorrow when	-0.508	-0.6576	
ton	0.290491525	0.268333333	
tone	-0.366058824	-0.367111111	
tonight 's	-0.919090909	-0.896727273	
tonight and	-0.396923077	-0.381538462	
tonight	0.062179641	1.129777778	
tonight	-0.08973913	-0.093765957	
tonite	2.141	2.263	
toNUM	0.026714286	0.0448	
too $	-0.542545455	-0.527636364	
too be	0.0416	0.188181818	
too big	-0.296625	-0.114947368	
too busy	0.740909091	0.740909091	
too but	0.923636364	0.96	
too cheap	2.07	2.111	
too close	0.266538462	1.150222222	
too early	-0.095223881	-0.083382353	
too easy	-0.166923077	-0.156153846	
too far	-1.028965517	0.119	
too fast	-0.793333333	-0.763941176	
too high	-1.241071429	-0.9248	
too late	-0.275384615	0.3336	
too low	1.663461538	1.878387097	
too many	-0.2456	0.3016	
too much	-0.420688525	0.944181818	
too obvious	-0.9888	-0.967466667	
too	-0.023070171	0.342385965	
too risky	-0.577272727	-0.558636364	
too small	-0.0948	-0.0948	
too soon	-0.224545455	-0.140142857	
too tkr	0.120551724	0.152275862	
tool	-0.30842623	-0.252640625	
tooth	-0.9696	-0.613777778	
top action	-5.229	-5.229	
top b	4.016	4.137	
top bollinger	3.346283333	3.427868852	
top breakout	3.9	3.941	
top for	-2.816129032	-2.783064516	
top form	-6.328	-6.288	
top formation	-4.672421053	-4.634526316	
top in	-3.421348315	-3.401123596	
top	-0.495602941	0.213098039	
top may	-2.799818182	-2.766272727	
top	-1.600714286	-0.312634146	
top now	-4.3921875	-4.43625	
top out	-2.912674419	-2.715295455	
top parallel	3.123	3.163	
top pattern	-5.888219178	-5.848767123	
top reversal	-5.591	-5.551	
top side	3.63384	3.67304	
top tkr	-2.84596875	-2.601818182	
top	-2.48682266	-1.15325	
top with	-4.162565217	-4.126043478	
topic	2.656	2.879	
toppy	-2.58804	-2.49366	
topside	1.676125	1.697208333	
toronto	-0.0414	-0.037	
toss	-1.352666667	-0.939428571	
total investor	-0.299081081	-0.287189189	
total	0.106779661	0.13646281	
total	0.263151515	0.315151515	
total num	1.1835	1.2204	
total	0.374166667	0.3925	
totally over	1.941	1.941	
totally	0.35184466	-0.060545455	
touch it	-1.81775	-1.81775	
touch	-0.25103876	-0.803111111	
touch of	-0.9955	-0.9735	
touch on	-0.2898	-0.2898	
touch screen	-0.374444444	-0.3288	
touch this	-1.606666667	-4.0488	
touch	-0.156333333	-1.12256	
touching	-0.135272727	-0.129272727	
tough	0.507593443	0.526937705	
tough market	1.9	1.941	
tough resistance	-1.206	-1.1835	
tough time	-1.650909091	-1.621090909	
tout	0.10575	-0.013882353	
toward	0.052291688	0.104207447	
toward num	0.159316456	0.222814815	
toward the	-0.159714286	-0.148285714	
towards a	-0.364615385	-0.275	
towards	-0.158585696	-0.219418079	
towards median	-1.429259259	-1.483071429	
towel	-0.4324	-0.27352381	
tower	0.947833333	1.073538462	
town	-0.183891892	-0.142421053	
toxic	-3.750909091	-3.730909091	
toy	0.627545455	0.645545455	
toy	-0.359272727	-0.351272727	
tp =	-2.278421053	-2.246842105	
tp at	-2.799818182	-2.766272727	
tp	-1.688666667	-1.621432836	
tp num	-1.60394	-1.57914	
tpNUM	-1.411666667	-1.399444444	
tr	0.16992	0.18648	
tr stop	0.23625	0.267	
trace	-0.079384615	0.0448	
track for	0.321666667	0.410833333	
track	0.035234043	0.054625	
track record	0.825	1.358117647	
track	-0.138133333	-0.107978723	
tracking for	2.123	2.163	
tracking	-0.014450704	-0.008873239	
traction	0.50985	-0.040577778	
trad	-0.222	-0.156	
tradable	-0.0768	-0.2346875	
trade accordingly	-0.351272727	-0.351272727	
trade and	-0.062926829	-0.091604651	
trade as	0.2136875	0.3696875	
trade at	-0.113033898	-0.231333333	
trade back	0.733529412	0.802617647	
trade be	-0.226923077	-0.2399625	
trade before	-0.577272727	-0.44125	
trade below	-4.415483871	-4.046363636	
trade between	1.476166667	1.514888889	
trade but	1.26408	1.025777778	
trade by	-0.427777778	-0.367111111	
trade cheap	3.485	3.565	
trade come	-1.040181818	-0.822	
trade continue	-0.219947368	-0.205210526	
trade down	-2.562685714	-2.414571429	
trade from	-0.363785714	-0.347678571	
trade have	-0.2140625	-0.20125	
trade I	-0.186333333	-0.176333333	
trade if	-0.4576	-0.538714286	
trade it	-0.31052459	-0.070461538	
trade more	-0.087818182	-0.087818182	
trade near	-0.635	-0.6145	
trade	-0.082780733	-0.067142857	
trade now	-0.2140625	-0.20125	
trade of	-0.126814815	-0.114962963	
trade off	-0.8425	-0.484285714	
trade on	-0.135639706	-0.7155	
trade only	-0.894065934	-0.862744681	
trade option	1.036615385	0.517714286	
trade over	1.556658228	1.675609756	
trade plan	-0.577571429	-0.559	
trade post	-1.2036	-1.01025	
trade price	-0.212727273	-0.329818182	
trade review	-0.4024	-0.3864	
trade right	-0.822	-0.822	
trade sideways	0.266538462	0.403714286	
trade since	-0.34375	-0.277647059	
trade so	0.557375	0.59325	
trade take	-0.555625	-0.5376875	
trade that	-1.011	-0.7015	
trade they	0.968	0.968	
trade thin	2.016	2.056	
trade tkr	-0.270805195	-0.194333333	
trade tomorrow	-0.265333333	-0.265333333	
trade under	-1.8795	-1.649333333	
trade update	-0.707	-0.687866667	
trade	0.170181818	0.022294521	
trade when	1.320470588	1.441222222	
trade within	4.855	4.895	
trade work	-0.1134375	-0.100625	
tradeable	-0.115142857	-0.108857143	
trader be	0.356	0.342631579	
trader can	-0.9	-0.708	
trader get	-0.195	-0.181666667	
trader have	-0.1545	-0.1422	
trader here	2.016	2.263	
trader in	-2.8296	-2.690833333	
trader	-0.114660818	0.59175	
trader on	-0.095526316	-0.1635	
trader should	-0.304363636	-0.289454545	
trader take	-0.4024	-0.289454545	
trader who	-0.566571429	-0.687866667	
trading above	2.121	2.251288889	
trading and	-0.508461538	-0.493076923	
trading at	-0.09575	-0.076506667	
trading back	1.55515	1.5941	
trading be	0.118222222	0.235666667	
trading below	-3.899225806	-3.511375	
trading channel	0.842166667	0.909333333	
trading it	-0.664545455	-0.512083333	
trading like	-0.8425	-0.659545455	
trading	-0.011315962	0.644647059	
trading num	-0.646875	-0.549090909	
trading over	2.016	2.056	
trading plan	-0.873703704	-0.7595	
trading range	0.604646465	0.56826	
trading session	0.81	1.251692308	
trading strategy	-1.215789474	-1.04885	
trading system	-0.27	-0.256666667	
trading this	0.792	0.884615385	
trading timeline	1.813636364	1.852772727	
trading tkr	-0.058333333	-0.047962963	
trading today	0.455230769	0.905777778	
trading under	-5.492	-5.451	
trading week	-0.4	-0.385090909	
trading within	0.427086957	0.511347826	
traditional	-0.81075	-0.799826087	
traditional pnf	-1.040181818	-1.018363636	
traffic	0.490269231	0.552444444	
trail	0.48675	0.745045455	
trail stop	1.01844	1.05206	
trail	0.807575758	0.824909091	
train leave	1.9	1.941	
train	0.65695283	0.4005	
train wreck	-1.771615385	-1.743923077	
training	0.161777778	0.2848	
trajectory	-0.134333333	-0.573533333	
tran	-0.913612903	-0.901548387	
tranche	-1.333	-1.505454545	
trannie	0.42	0.438333333	
transaction	1.235448276	1.33137931	
transcript	2.241	2.263	
transfer	-0.646363636	-0.646363636	
transfer	2.141	2.263	
transition	0.0272	0.0448	
translate	-0.285846154	-0.178888889	
transport	-0.281473684	-0.311257732	
transport	-1.44875	-1.435	
transportation	-0.757	-0.746	
trap door	-4.47375	-4.43625	
trap	-0.924067114	-0.120615385	
trap	-0.112326531	-0.077803922	
trash	-0.63135	-0.88	
travel	1.827619048	1.909090909	
travel	-0.162	-0.177227273	
tre	0.026714286	0.044	
tread	-0.333375	-0.265058824	
treasury	-0.572634146	-0.544573171	
treasury yield	-0.907307692	-0.885230769	
treat	-0.129272727	-0.129272727	
treat	0.334054054	0.19685	
treatment	1.318333333	0.706875	
tree	0.055164179	0.1197	
tremendous	1.077352941	1.096764706	
trend-line	-0.399047794	-0.269634146	
trend and	-0.425475728	-0.812737864	
trend break	-0.834871795	-0.814358974	
trend chart	-0.88396	-0.862093333	
trend commentary	-1.148521739	-1.125913043	
trend down	-3.196117647	-3.131058824	
trend flip	-0.742380952	-0.822	
trend higher	5.629345515	5.678019934	
trend likely	2.222	2.263	
trend lower	-3.176421053	-3.142736842	
trend	-0.050389983	-0.316410855	
trend resistance	-0.972529412	-0.950823529	
trend up	3.745962264	3.796	
trend	1.303626087	1.31476087	
trendchannel	-0.757	-0.746	
trendline as	-0.167352941	-0.155588235	
trendline at	-0.572223837	-0.437419355	
trendline be	-1.076727273	-0.982588235	
trendline bounce	1.550842105	1.589684211	
trendline break	-0.42567033	-0.430728261	
trendline buy	1.3185	2.678	
trendline Friday	0.95	1.941	
trendline from	-1.020755942	-0.7321875	
trendline have	-0.8425	-0.822	
trendline hold	-0.566571429	-0.549428571	
trendline last	0.610535714	1.259142857	
trendline	-0.188882819	-1.908323252	
trendline now	-0.368571429	-0.354285714	
trendline num	0.59175	0.900580645	
trendline of	-0.292333333	-0.245666667	
trendline resistance	-1.485314286	-1.490704225	
trendline that	-0.609166667	-0.512083333	
trendline tkr	-0.819	-0.797823529	
trendline to	-1.396923077	-0.967466667	
trendline today	0.660571429	1.357714286	
trgt	0.1258	0.14208	
trgt num	0.6018	0.6358	
tri form	2.403	2.443	
tri	1.05043299	0.984857143	
trial and	2.016	2.163	
trial be	3.016	3.163	
trial	2.652352941	3.737	
trial result	2.563	2.748	
triangle apex	-0.365818182	-0.351272727	
triangle at	-0.459375	-0.444375	
triangle be	-0.278571429	-0.246093023	
triangle break	-0.386748844	-0.3916	
triangle breakdown	-4.237846154	-4.200923077	
triangle for	-0.387	-0.372	
triangle here	1.3921875	1.430625	
triangle	-0.117203101	-0.0876	
triangle on	-0.597857558	-0.673766871	
triangle target	-0.37725	-0.36225	
triangle that	-0.156285714	-0.144857143	
triangle tkr	-0.297043478	-0.242333333	
triangle to	-0.253	-0.305714286	
triangle today	0.737533333	0.773066667	
triangle trend	2.016	2.056	
triangle will	-1.396923077	-1.530642857	
triangle with	0.695	0.4975	
triangle/wedge	-0.3272	-0.3184	
trick	-0.116969697	2.309	
trick pony	-0.4916	-0.4916	
tricky	0.076725	0.019658537	
trigger and	2.628888889	2.271428571	
trigger be	3.07	3.111	
trigger but	3.742	2.906413043	
trigger first	2.016	2.056	
trigger Friday	2.016	2.056	
trigger here	3.563	3.604	
trigger last	2.222	2.263	
trigger long	3.87	3.91	
trigger	1.702458716	1.154978723	
trigger of	2.306333333	2.344282051	
trigger over	3.708	3.748	
trigger point	3.673	3.748	
trigger short	-5.757529412	-5.760571429	
trigger this	1.941	1.941	
trigger	0.382623656	-0.130666667	
trigger vol	1.932	2.07648	
trigger volume	3.93	4	
trigger with	3.817582418	3.878380435	
triggered	-0.5280625	-0.5184375	
trim	-0.093818182	-0.087818182	
trim	-0.231935484	-0.2165625	
trip	-0.366736842	-0.357402597	
trip to	-0.995681818	-0.98573913	
triple digit	2.123	2.263	
triple	-0.227203252	0.0612	
triple	-0.434913793	-0.425431034	
triple	1.043	1.105125	
trix crossover	0.6	0.627333333	
trix	0.25092	0.26588	
trnd	-1.030363636	-1.018363636	
troika	-1.890666667	-2.0762	
troll	0.46132	0.463066667	
trouble for	-1.503727273	-1.477636364	
trouble	-1.52466242	-0.059142857	
trough	0.1456	0.014681818	
trov	1.112363636	1.131363636	
truck	1.545671642	1.428358209	
trucking	1.152357143	1.172785714	
TRUE	0.284253165	0.015771429	
true that	1.3153125	1.430625	
truly	0.518697674	0.561590909	
trump	-0.082285714	-0.015733333	
truncate	-1.174384615	-1.162538462	
trus	0.537024194	0.375403226	
trust	0.965142857	0.067142857	
trust this	-2.990866667	-3.89	
trust	0.186227273	-0.272432432	
truth be	0.2625	0.660857143	
truth	0.00584127	0.612615385	
try again	0.694528302	0.828857143	
try hard	-0.49	-0.474	
try here	1.476166667	1.514888889	
try it	2.403	2.604	
try	0.710567568	0.585818182	
try num	0.852444444	0.942857143	
try some	2.016	2.163	
try the	1.042785714	1.27125	
try tkr	-0.279	-0.377916667	
try	0.276281967	0.283011765	
tryin	0.346705882	0.438333333	
tryin to	-0.1778125	-0.1653125	
tsunami	-0.101176471	-0.063611111	
tsx	0.786928571	0.843310345	
tt	0.85575	0.875	
ttm	-0.222	-0.1827	
tue	0.786206897	0.673363636	
tue.	0.14244186	0.1432	
Tuesday 's	0.2625	0.4471	
Tuesday and	1.071	1.107	
Tuesday	0.413992126	-0.074	
Tuesday NUMth	-3.385	-3.345	
tug	0.720909091	0.740909091	
tumble	-2.331153846	-2.002740741	
tumor	2.034	2.056	
tune	0.016666667	0.033333333	
tune	-0.395857143	-0.432837209	
tunnel	-0.656363636	-0.646363636	
turd	-1.828695652	-1.728769231	
turkey	-0.1101	-0.0771	
turn down	-3.5049375	-3.345507692	
turn green	1.40426087	1.49325	
turn into	-0.329301587	-0.252640625	
turn it	-0.128333333	-0.29295	
turn lower	-2.7376	-2.7048	
turn negative	-3.433714286	-2.42175	
turn	-0.204941606	-0.4885	
turn over	-1.437428571	-1.258636364	
turn point	-0.907758621	-0.883096774	
turn positive	3.637	3.678	
turn red	-1.661333333	-1.661333333	
turn the	1.394285714	1.430857143	
turn up	2.130010811	2.076021505	
turn	-0.192312377	0.140363636	
turnaround	0.269394737	0.135924051	
turning	0.1958125	0.2136875	
tv	0.5254	-0.4116	
tweet entry	0.440181818	0.581142857	
tweet from	-0.090428571	-0.081642857	
tweet	-0.080164948	-0.078415842	
tweet on	-0.368571429	-0.4236	
tweet	-0.111818182	-0.108343434	
tweeted	-0.033460317	-0.02752381	
tweezer	-0.63135	-0.68355	
twentyNUM	0.566428571	0.164285714	
twice	-0.173301205	-0.136666667	
twilight	1.919	2.056	
twist	-0.36015	-0.271333333	
twit	0.4984	0.48944186	
twitter	0.383714286	0.229465116	
tx	1.0595	1.079928571	
ty	0.410083333	0.397163265	
type	0.392375	0.2805	
typical	0.165384615	0.121085714	
typically	0.3704	0.423722222	
typing	0.476571429	0.495428571	
typo	-0.31125	-0.175411765	
u a	0.968	0.968	
u at	-1.79	-1.465230769	
u	-0.026285714	0.4753	
u guy	1.355869565	1.49325	
u look	1.9	2.056	
u	0.068112903	1.394461538	
u	-0.204923077	-0.198153846	
u say	0.941263158	1.107	
u take	0.931333333	0.968	
u	-0.031371429	-0.235	
u.	-0.063692308	-0.064421053	
u.s	0.278333333	0.581142857	
u.s. dollar	-0.786333333	-0.7672	
u.s.	-0.150956522	-0.106071429	
u.s.	-0.3272	-0.3184	
u/g	0.704888889	0.724444444	
ub	0.2505	0.267	
uber	-0.656363636	-0.512083333	
ugg	-0.0912	-0.0846	
